experimento,n,W,instancia_id,algoritmo,tempo_seg,lucro_max,itens
2,1100,100,9,Dynamic,0.000154909,13021,"[96,134,257,274,352,415,548,578,601,682,697,743,795,817,818,857,878,957,987,991,1030]"
2,200,100,1,Dynamic,0.0108341,13143,"[1,3,9,10,18,34,35,42,57,60,82,94,103,113,129,137,142,144,145,147,176,182,185]"
2,200,100,10,Dynamic,0.00824474,15461,"[10,11,25,33,35,39,45,47,51,53,62,65,76,79,105,107,115,142,163,179,180,192,198]"
2,200,100,2,Dynamic,5.1683e-05,16362,"[5,19,21,22,23,26,37,38,43,45,63,69,79,82,124,139,145,158,162,172,181,186,199]"
2,200,100,3,Dynamic,4.2534e-05,14194,"[3,7,42,71,84,87,92,100,102,109,114,128,131,132,133,139,150,157,162,163]"
2,200,100,4,Dynamic,4.2045e-05,13768,"[19,46,50,55,56,61,82,83,87,90,104,131,132,142,146,160,168,186,191]"
2,200,100,5,Dynamic,5.28e-05,15581,"[2,15,25,29,35,46,49,56,57,58,69,80,81,104,114,123,133,144,149,156,168,171,180,183]"
2,200,100,6,Dynamic,3.9949e-05,15075,"[15,22,36,37,40,44,58,64,67,68,69,147,153,157,158,180,187,192,193,199]"
2,200,100,7,Dynamic,0.000384898,15467,"[48,54,58,72,89,102,105,109,111,112,125,131,144,149,150,152,161,168,175,183,193,199]"
2,200,100,8,Dynamic,0.000253036,15103,"[12,30,41,74,80,82,84,96,108,119,122,130,155,162,168,171,178,180,182,191]"
2,200,100,9,Dynamic,5.7759e-05,15604,"[5,15,32,34,50,52,53,54,61,63,68,75,76,81,104,109,141,149,167,170,172,177,181]"
2,300,100,1,Dynamic,0.000138775,15348,"[17,39,45,47,56,64,73,74,76,79,92,95,117,138,213,230,235,237,262,273,275]"
2,300,100,10,Dynamic,8.5067e-05,17864,"[2,3,36,45,51,55,74,84,85,87,92,99,103,132,145,158,171,172,178,207,228,255,265,269,271,290,292,297]"
2,300,100,2,Dynamic,5.301e-05,15162,"[1,7,28,29,51,53,56,72,92,101,112,121,137,149,164,173,190,199,204,228,272,286]"
2,300,100,3,Dynamic,6.8585e-05,18266,"[22,23,28,44,45,79,106,117,119,137,144,153,167,175,181,202,203,205,208,221,222,238,253,261,285,298]"
2,300,100,4,Dynamic,6.0902e-05,17078,"[0,5,23,47,54,56,57,65,71,77,80,85,116,144,162,165,172,211,216,237,253,266,273,280,286]"
2,300,100,5,Dynamic,6.8654e-05,15440,"[0,3,10,16,23,31,55,59,96,120,133,146,171,185,192,215,217,220,223,224,250,257,279,282,286,287]"
2,300,100,6,Dynamic,5.2661e-05,15465,"[3,29,33,34,35,42,64,75,100,112,129,145,155,165,188,245,246,259,270,273]"
2,300,100,7,Dynamic,6.4813e-05,16049,"[1,30,34,44,46,53,57,76,86,101,103,123,156,158,215,225,262,271,272,275,278,286,290,296]"
2,300,100,8,Dynamic,5.0635e-05,14670,"[5,13,19,39,46,47,58,71,86,105,116,128,146,158,169,174,178,207,214,244,252,253]"
2,300,100,9,Dynamic,0.00237294,15719,"[1,7,14,18,25,28,33,48,57,66,113,130,132,137,169,189,222,261,271,289,295]"
2,400,100,1,Dynamic,0.00402365,15967,"[0,5,7,41,42,106,134,142,164,171,187,216,225,235,267,301,348,350,354,384,392,394]"
2,400,100,10,Dynamic,0.0120735,16643,"[4,8,10,33,83,84,97,100,150,163,194,206,225,246,263,281,302,307,308,317,329,341,388]"
2,400,100,2,Dynamic,0.0165178,14688,"[18,32,102,104,113,189,191,240,249,265,275,280,286,311,314,318,321,322,342,361,368,372,382,398]"
2,400,100,3,Dynamic,8.1994e-05,13383,"[24,25,56,91,98,105,112,145,174,194,236,274,284,312,325,347,354,378,383]"
2,400,100,4,Dynamic,0.00266278,13498,"[30,44,57,86,162,171,182,194,212,225,233,262,264,266,267,305,315,376,379,394]"
2,400,100,5,Dynamic,0.000214344,14858,"[10,16,68,71,85,95,103,125,126,196,202,205,209,217,235,250,285,295,324,356,386]"
2,400,100,6,Dynamic,0.000873371,14727,"[14,22,25,33,45,107,108,138,169,189,219,231,251,252,260,275,279,292,293,330,346,371]"
2,400,100,7,Dynamic,8.6255e-05,17334,"[6,14,21,71,83,86,89,96,97,100,103,150,154,155,164,189,226,246,258,265,273,275,303,357,362,371,380]"
2,400,100,8,Dynamic,7.2496e-05,15421,"[25,30,35,91,110,121,135,154,155,183,217,220,228,230,249,262,271,312,325,333,371,387]"
2,400,100,9,Dynamic,6.8305e-05,14810,"[0,1,50,97,104,114,122,125,156,161,193,231,234,249,257,261,266,294,298,312,314,324]"
2,500,100,1,Dynamic,0.000119918,15441,"[25,38,46,54,65,156,159,193,195,241,244,284,285,314,319,322,373,389,396,423,432,434,441,448]"
2,500,100,10,Dynamic,0.000134305,16831,"[59,69,101,103,112,121,143,168,199,212,220,222,239,250,267,283,286,336,348,358,371,381,399,401,452,478]"
2,500,100,2,Dynamic,9.2959e-05,13619,"[50,60,107,121,127,132,156,207,212,225,229,260,263,265,361,368,373,440,496]"
2,500,100,3,Dynamic,9.5962e-05,13515,"[3,82,100,107,151,174,180,185,201,211,243,268,290,314,342,380,430,474,484]"
2,500,100,4,Dynamic,9.254e-05,14248,"[12,14,30,31,93,112,120,128,167,213,216,244,292,294,314,370,407,450,476,482,498]"
2,500,100,5,Dynamic,0.00011929,16306,"[23,41,42,75,106,171,198,230,235,268,304,322,345,358,362,368,387,424,429,448,452,465,471,478,482]"
2,500,100,6,Dynamic,0.000102807,16877,"[31,56,67,69,79,102,124,163,188,199,223,230,269,327,336,352,356,361,398,401,422,425,446,457]"
2,500,100,7,Dynamic,0.000138426,19303,"[0,1,8,18,22,26,77,120,136,137,186,207,208,223,250,279,288,289,348,368,383,384,415,437,458,473]"
2,500,100,8,Dynamic,8.4578e-05,16811,"[3,73,109,117,120,147,156,176,186,197,208,210,230,253,301,340,374,396,406,416,458,460,487,489]"
2,500,100,9,Dynamic,9.7499e-05,17324,"[9,74,83,89,110,116,125,127,134,139,153,161,172,219,224,246,247,248,300,319,391,420,432,450,467,479,485]"
2,600,100,1,Dynamic,0.000106719,15857,"[85,109,130,139,145,157,171,178,195,216,229,254,258,272,320,338,352,397,419,422,426,455,512,570,577]"
2,600,100,10,Dynamic,8.9677e-05,14703,"[77,89,97,114,147,156,158,173,218,229,233,241,248,280,296,309,327,331,434,441,480]"
2,600,100,2,Dynamic,0.00616283,14406,"[0,55,64,150,162,225,237,242,251,254,321,364,376,393,410,418,446,475,549,595,598]"
2,600,100,3,Dynamic,0.0079915,14776,"[46,51,73,77,79,102,138,167,197,203,207,253,286,372,386,447,518,547,554,582,591]"
2,600,100,4,Dynamic,0.0176489,16432,"[13,23,51,116,154,165,245,270,307,309,320,356,391,409,412,423,428,431,434,436,504,513,547,591]"
2,600,100,5,Dynamic,9.8407e-05,15183,"[14,113,179,245,257,270,289,315,319,337,345,346,355,358,413,421,427,433,434,465,498,505]"
2,600,100,6,Dynamic,0.000273221,13280,"[9,22,59,67,154,155,161,193,220,305,330,341,343,371,381,387,393,477,511]"
2,600,100,7,Dynamic,0.00416829,13976,"[32,86,90,133,147,150,171,210,251,276,327,341,381,390,422,442,470,492,495,504,578]"
2,600,100,8,Dynamic,0.00684847,13876,"[37,79,166,179,225,226,270,302,307,317,321,326,332,360,417,421,459,475,477,516,537,561]"
2,600,100,9,Dynamic,0.000103296,18422,"[0,8,15,25,60,65,89,111,144,149,179,184,194,204,209,210,220,274,286,287,326,362,364,365,432,454,466]"
2,700,100,1,Dynamic,0.000112026,14980,"[4,13,24,84,107,109,168,318,354,411,432,433,449,455,469,500,504,521,546,570,602,640]"
2,700,100,10,Dynamic,0.00012348,18466,"[38,51,79,89,128,155,161,218,295,304,307,310,319,329,333,428,430,467,532,550,552,581,650,668,679,691]"
2,700,100,2,Dynamic,0.000192414,17692,"[66,106,179,210,212,219,230,233,239,250,279,282,303,337,377,436,441,519,520,528,546,582,586,590,598,622,646]"
2,700,100,3,Dynamic,0.00013654,17675,"[16,79,96,118,160,164,167,181,210,237,262,366,387,393,396,419,444,458,483,511,531,538,659,676,682,691,697]"
2,700,100,4,Dynamic,0.000103366,14005,"[3,26,70,87,106,129,249,257,290,320,346,367,370,378,437,474,492,554,558,587,612]"
2,700,100,5,Dynamic,0.000124388,16596,"[56,65,124,167,188,217,241,267,295,316,318,322,371,388,441,460,477,503,552,564,566,576,626]"
2,700,100,6,Dynamic,0.00013654,16236,"[14,19,47,55,73,88,109,123,175,195,196,205,253,310,318,327,409,443,446,453,553,606,665,671]"
2,700,100,7,Dynamic,0.000133119,15609,"[23,44,78,123,192,198,205,235,239,243,264,318,340,363,378,440,442,445,455,548,565,627,638,672]"
2,700,100,8,Dynamic,0.000105811,13041,"[43,78,112,113,142,159,295,398,404,432,451,474,493,498,542,606,623,668,669,677,693]"
2,700,100,9,Dynamic,0.000126623,16589,"[38,80,107,110,116,130,143,165,170,175,180,283,311,319,344,383,406,412,441,460,499,517,579,692,697]"
2,800,100,1,Dynamic,0.000134585,12968,"[6,32,43,63,91,108,194,291,346,367,408,445,446,538,640,643,645,648,728,733,746]"
2,800,100,10,Dynamic,0.000146807,20004,"[22,36,41,57,95,130,174,190,209,229,240,257,271,303,328,338,412,444,456,499,537,565,572,587,599,633,675,678,726,755]"
2,800,100,2,Dynamic,0.000135074,16739,"[21,34,117,192,205,212,232,233,241,269,318,328,427,444,460,464,469,471,501,690,779,787,793]"
2,800,100,3,Dynamic,0.0001144,12778,"[11,45,46,67,122,128,214,242,276,311,400,405,502,540,577,599,608,695,722]"
2,800,100,4,Dynamic,0.0146334,15364,"[25,40,58,60,82,125,144,181,188,209,211,219,409,509,572,591,623,649,698,742,758,790,791,794]"
2,800,100,5,Dynamic,0.000338104,13519,"[72,128,163,198,205,223,316,327,350,401,424,496,498,585,603,639,679,708,745,789]"
2,800,100,6,Dynamic,0.00622045,15558,"[34,56,86,97,102,147,157,180,237,238,279,288,432,435,551,555,605,612,648,697,706,773]"
2,800,100,7,Dynamic,0.00916344,16278,"[139,153,172,203,218,220,230,238,268,269,362,375,379,435,458,459,461,484,493,527,550,566,642,743]"
2,800,100,8,Dynamic,0.000105391,12847,"[81,87,89,161,239,304,329,389,410,416,467,504,548,567,723,766,799]"
2,800,100,9,Dynamic,0.00014122,16349,"[9,29,36,101,116,119,122,149,153,205,243,244,287,388,424,480,522,525,574,597,617,668,685,732,752,789]"
2,900,100,1,Dynamic,0.000174674,13282,"[8,19,23,91,123,189,319,322,349,395,473,525,530,542,573,618,638,660,791,812,889]"
2,900,100,10,Dynamic,0.010253,16342,"[94,161,186,245,284,295,393,418,424,460,493,507,543,556,576,581,611,637,647,658,722,725,734]"
2,900,100,2,Dynamic,0.000131303,14137,"[5,40,68,156,196,214,229,255,281,357,458,524,560,569,623,645,669,723,731,799,842]"
2,900,100,3,Dynamic,0.0113109,14332,"[2,17,46,67,155,169,247,351,364,463,510,620,651,656,657,664,684,748,751,777,810,814,867,894]"
2,900,100,4,Dynamic,0.000159937,11895,"[21,202,204,212,213,325,333,388,401,422,440,527,584,592,656,795,843,848,853]"
2,900,100,5,Dynamic,0.00767498,13296,"[12,81,96,213,216,280,306,317,333,391,442,455,474,487,505,518,543,588,665,745,811,854,894]"
2,900,100,6,Dynamic,0.000151347,19845,"[43,79,95,114,177,193,218,285,295,324,328,329,453,518,554,605,619,624,674,716,722,740,748,764,797,840,897]"
2,900,100,7,Dynamic,0.000126762,17252,"[90,168,183,250,288,292,365,372,385,409,481,498,525,601,603,721,767,779,784,828,834,844,848,864]"
2,900,100,8,Dynamic,0.000163081,16787,"[6,94,175,204,261,269,317,323,328,329,365,378,405,409,548,551,568,582,601,719,736,740,822,843,898]"
2,900,100,9,Dynamic,0.000125924,13368,"[70,96,168,227,303,319,327,353,369,460,491,516,547,590,637,667,692,742,880,885]"
