experimento,n,W,instancia_id,algoritmo,tempo_seg,lucro_max,itens
3,1600,1600,10,BranchAndBound,0.00134968,18704,"[110,251,271,327,462,517,586,631,642,737,773,804,858,920,971,1005,1152,1157,1458,1463,1505,1546]"
3,1700,1700,1,BranchAndBound,0.00265047,17330,"[57,158,336,368,379,404,422,622,734,811,866,1006,1223,1230,1235,1240,1258,1323,1389,1448,1456,1555]"
3,1700,1700,2,BranchAndBound,0.00262246,19830,"[36,202,296,323,388,433,545,573,630,778,1030,1059,1064,1142,1150,1247,1415,1428,1440,1460,1640,1678]"
3,1700,1700,3,BranchAndBound,0.00359632,20464,"[31,172,220,517,574,642,704,775,796,996,999,1021,1093,1124,1138,1233,1282,1425,1482,1507,1522,1555,1642,1658,1691]"
3,1700,1700,4,BranchAndBound,0.00310744,14522,"[17,147,179,280,401,436,609,693,725,801,857,984,1053,1317,1371,1472,1606]"
3,1700,1700,5,BranchAndBound,0.00293332,13620,"[27,134,138,172,403,632,700,881,900,921,981,986,1070,1106,1133,1331,1424,1509,1595]"
3,1700,1700,6,BranchAndBound,0.00352166,17633,"[3,12,178,190,443,456,529,579,624,957,1194,1316,1350,1367,1374,1542,1600,1601,1624,1695]"
3,1700,1700,7,BranchAndBound,0.00283149,16593,"[46,92,152,266,378,406,516,558,661,740,749,1028,1092,1153,1186,1239,1325,1354,1471,1482,1490,1551,1583]"
3,1700,1700,8,BranchAndBound,0.0030596,21101,"[70,74,154,203,304,424,538,562,576,713,742,790,803,931,986,989,1035,1145,1165,1193,1264,1330,1357,1405,1421,1446,1463]"
3,1700,1700,9,BranchAndBound,0.00259669,17238,"[4,144,200,279,358,460,632,633,726,844,1034,1322,1356,1367,1394,1469,1601,1672]"
3,1700,1700,10,BranchAndBound,0.00217303,13872,"[145,257,384,651,656,755,776,870,914,1004,1066,1160,1443,1665]"
3,1800,1800,1,BranchAndBound,0.00169001,14183,"[8,265,317,425,567,650,696,896,1002,1043,1154,1155,1239,1295,1376,1400,1430,1551,1743,1744,1761]"
3,1800,1800,2,BranchAndBound,0.00238961,16597,"[80,123,170,224,249,366,391,457,484,496,574,615,868,911,915,993,1093,1186,1259,1278,1532,1717]"
3,1800,1800,3,BranchAndBound,0.00239373,18877,"[100,234,265,312,363,424,447,522,563,714,736,774,791,855,868,876,996,1038,1045,1093,1338,1460,1502,1761]"
3,1800,1800,4,BranchAndBound,0.00144927,14524,"[129,205,207,321,677,745,847,860,948,973,987,992,1287,1363,1389,1439,1491,1635]"
3,1800,1800,5,BranchAndBound,0.00210291,18883,"[0,35,92,171,178,358,376,680,707,778,903,907,977,1025,1157,1209,1301,1324,1485,1491,1506,1626,1636,1660,1746]"
3,1800,1800,6,BranchAndBound,0.0015277,10986,"[18,20,50,124,183,222,236,264,271,538,685,724,877,953,972,1027,1062,1177,1321,1332,1374,1473,1584,1760]"
3,1800,1800,7,BranchAndBound,0.00173038,13954,"[4,70,128,175,218,247,351,360,650,771,784,872,958,1183,1350,1409,1411,1452]"
3,1800,1800,8,BranchAndBound,0.0014969,14129,"[163,205,325,339,367,374,450,466,672,700,710,792,797,1068,1105,1192,1209,1248,1481,1556,1587,1648]"
3,1800,1800,9,BranchAndBound,0.00205717,16089,"[23,53,278,362,375,427,514,541,659,688,885,888,1046,1062,1071,1111,1324,1472,1488,1522,1536,1618,1710]"
3,1800,1800,10,BranchAndBound,0.00221633,14001,"[18,62,152,163,221,347,499,501,552,576,643,671,763,870,1183,1243,1306,1510,1712,1715,1783,1791]"
3,1900,1900,1,BranchAndBound,0.00398366,20836,"[113,147,288,348,562,573,691,793,903,947,998,1012,1095,1115,1145,1274,1310,1499,1508,1686,1770,1799,1813,1818,1832]"
3,1900,1900,2,BranchAndBound,0.00301245,18924,"[3,174,459,567,692,711,723,1056,1081,1153,1236,1246,1330,1352,1376,1572,1653,1728,1777,1793,1829]"
3,1900,1900,3,BranchAndBound,0.00377288,15351,"[76,131,217,318,431,559,581,621,637,648,713,727,918,1044,1527,1628,1673,1696,1792,1870]"
3,1900,1900,4,BranchAndBound,0.0032877,15204,"[204,224,257,277,422,569,656,757,886,935,990,1155,1350,1482,1511,1743,1827]"
3,1900,1900,5,BranchAndBound,0.00312322,18319,"[128,139,166,242,390,547,666,696,949,1020,1052,1164,1249,1499,1565,1598,1610,1724,1735]"
3,1900,1900,6,BranchAndBound,0.00382652,18485,"[72,84,199,208,460,506,557,676,781,1157,1224,1240,1265,1285,1336,1425,1434,1435,1597,1752,1762,1767,1778,1876]"
3,1900,1900,7,BranchAndBound,0.00330732,17134,"[253,320,431,441,471,495,678,685,686,692,766,835,1007,1036,1265,1338,1367,1653,1687,1771,1831,1885]"
3,1900,1900,8,BranchAndBound,0.00356594,15648,"[34,93,135,209,294,409,438,572,617,650,732,816,846,850,974,1136,1213,1333,1352,1374,1440,1496,1689,1706]"
3,1900,1900,9,BranchAndBound,0.0034778,14416,"[128,207,231,332,550,652,785,846,911,930,944,999,1011,1133,1144,1446,1463,1478,1511,1789,1825,1833,1851]"
3,1900,1900,10,BranchAndBound,0.00339651,13582,"[53,137,158,394,410,453,463,606,777,929,935,945,1001,1147,1158,1306,1404,1416,1777,1806,1823,1873,1880]"
3,2000,2000,1,BranchAndBound,0.0022875,18532,"[52,114,239,292,364,554,612,743,762,835,968,1043,1067,1081,1119,1343,1346,1701,1753,1799,1908,1969,1984]"
3,2000,2000,2,BranchAndBound,0.00273127,20387,"[122,191,253,265,269,293,436,486,518,666,761,786,790,806,991,1236,1252,1301,1344,1401,1541,1592,1826,1970]"
3,2000,2000,3,BranchAndBound,0.00225314,19281,"[8,222,342,381,482,488,545,558,659,664,731,859,897,932,1007,1189,1455,1459,1493,1603,1615,1686,1741,1790,1799,1840,1973]"
3,2000,2000,4,BranchAndBound,0.0032351,17569,"[67,215,333,426,479,611,704,765,886,894,990,1030,1146,1302,1439,1528,1666,1709,1819,1855,1917]"
3,2000,2000,5,BranchAndBound,0.00150863,15732,"[66,435,469,614,691,749,814,838,849,989,1012,1039,1079,1236,1318,1389,1523,1678,1988]"
3,2000,2000,6,BranchAndBound,0.002121,12316,"[17,151,241,386,598,636,668,673,680,941,1061,1065,1171,1252,1404,1411,1708,1749,1783,1812,1822,1958]"
3,2000,2000,7,BranchAndBound,0.00204893,13690,"[87,176,182,234,235,415,467,568,609,660,716,760,810,896,1004,1056,1187,1414,1602,1639,1694,1788,1837,1854,1882]"
3,2000,2000,8,BranchAndBound,0.00215334,14205,"[63,265,303,350,375,523,772,779,962,1124,1219,1364,1376,1383,1679,1688,1792,1836,1846]"
3,2000,2000,9,BranchAndBound,0.00228653,21302,"[121,123,141,167,248,260,398,487,646,734,915,922,940,987,1212,1515,1679,1705,1717,1786,1794,1922]"
3,2000,2000,10,BranchAndBound,0.00216919,13268,"[5,322,464,551,803,1006,1020,1049,1069,1136,1293,1456,1543,1729,1893,1903,1938]"
