experimento,n,W,instancia_id,algoritmo,tempo_seg,lucro_max,itens
1,300,100,7,BranchAndBound,0.00017146,7159,"[46,54,57,138,140,215,220,225,262,285]"
1,300,100,8,BranchAndBound,0.000172508,6249,"[16,44,58,86,127,158,174,254]"
1,300,100,9,BranchAndBound,0.00024619,8548,"[18,33,48,113,120,122,130,189,195,295]"
1,400,100,1,BranchAndBound,8.3321e-05,8419,"[0,106,134,142,151,158,216,282,384]"
1,400,100,10,BranchAndBound,9.5543e-05,4571,"[33,100,134,248,258,341]"
1,400,100,2,BranchAndBound,5.2031e-05,5672,"[18,49,143,283,321,344]"
1,400,100,3,BranchAndBound,6.153e-05,6087,"[91,112,177,194,244,355,383]"
1,400,100,4,BranchAndBound,0.000104551,5833,"[51,113,162,194,244,394,395]"
1,400,100,5,BranchAndBound,7.2146e-05,3701,"[23,109,250,356]"
1,400,100,6,BranchAndBound,7.9199e-05,5055,"[169,219,260,292,368,396]"
1,400,100,7,BranchAndBound,5.0006e-05,8473,"[40,83,91,150,189,226,252,333,380]"
1,400,100,8,BranchAndBound,5.8178e-05,5312,"[43,124,155,292,325,333]"
1,400,100,9,BranchAndBound,6.6768e-05,4832,"[45,104,122,312,315,388]"
1,500,100,1,BranchAndBound,7.4869e-05,5744,"[193,241,244,322,370,483]"
1,500,100,10,BranchAndBound,8.0038e-05,6535,"[2,59,199,286,348,371,387]"
1,500,100,2,BranchAndBound,0.000142476,4394,"[85,225,334,368,496]"
1,500,100,3,BranchAndBound,0.000197511,5905,"[3,107,151,211,243,384,430,484]"
1,500,100,4,BranchAndBound,8.6672e-05,7447,"[31,112,204,216,235,245,314,482]"
1,500,100,5,BranchAndBound,5.3917e-05,3917,"[87,214,268,271]"
1,500,100,6,BranchAndBound,7.2845e-05,4729,"[21,67,248,269,352]"
1,500,100,7,BranchAndBound,6.1042e-05,4865,"[0,288,368,374,489]"
1,500,100,8,BranchAndBound,0.000104063,7882,"[117,197,208,253,275,301,340,406,471]"
1,500,100,9,BranchAndBound,0.000105949,8118,"[116,125,134,153,219,300,301,382,467]"
1,600,100,1,BranchAndBound,0.000145548,4930,"[139,272,390,405,419,570]"
1,600,100,10,BranchAndBound,9.9454e-05,4719,"[114,158,179,192,248]"
1,600,100,2,BranchAndBound,6.2997e-05,1997,"[183,428]"
1,600,100,3,BranchAndBound,0.00014485,6865,"[45,79,167,197,207,508,547,582]"
1,600,100,4,BranchAndBound,8.5206e-05,3860,"[140,154,185,245]"
1,600,100,5,BranchAndBound,0.000111047,4389,"[11,245,257,346,591]"
1,600,100,6,BranchAndBound,0.000144082,4262,"[199,244,259,305,477]"
1,600,100,7,BranchAndBound,7.5708e-05,3855,"[70,210,368,390]"
1,600,100,8,BranchAndBound,6.9632e-05,3860,"[417,475,518,543]"
1,600,100,9,BranchAndBound,7.4381e-05,6696,"[0,179,220,221,262,287,558]"
1,700,100,1,BranchAndBound,0.000102737,4791,"[13,199,366,432,500]"
1,700,100,10,BranchAndBound,0.000129555,6486,"[155,319,320,333,444,581,679]"
1,700,100,2,BranchAndBound,0.000115028,6723,"[210,230,368,524,590,612,652]"
1,700,100,3,BranchAndBound,0.000143383,6532,"[143,181,259,396,514,608,682]"
1,700,100,4,BranchAndBound,8.814e-05,2917,"[325,558,676]"
1,700,100,5,BranchAndBound,0.000104273,5774,"[52,267,279,503,551,566]"
1,700,100,6,BranchAndBound,8.0107e-05,1959,"[14,166]"
1,700,100,7,BranchAndBound,0.000155746,5534,"[123,378,410,415,447,534]"
1,700,100,8,BranchAndBound,7.0959e-05,2979,"[62,501,677]"
1,700,100,9,BranchAndBound,0.000122361,7566,"[80,110,143,180,218,283,344,426]"
1,800,100,1,BranchAndBound,0.000206659,4233,"[76,92,291,423,445]"
1,800,100,10,BranchAndBound,0.000101339,3899,"[41,189,297,537]"
1,800,100,2,BranchAndBound,9.205e-05,3973,"[232,246,314,358]"
1,800,100,3,BranchAndBound,0.000120127,4791,"[311,405,526,535,608]"
1,800,100,4,BranchAndBound,0.000101479,2866,"[40,122,365]"
1,800,100,5,BranchAndBound,0.000222793,6018,"[81,205,231,289,401,498,745]"
1,800,100,6,BranchAndBound,8.9606e-05,2924,"[5,147,238]"
1,800,100,7,BranchAndBound,0.000139193,9259,"[69,153,172,218,220,269,415,435,458,461]"
1,800,100,8,BranchAndBound,8.3809e-05,1980,"[239,617]"
1,800,100,9,BranchAndBound,0.000190107,6969,"[36,101,321,388,428,522,574,752]"
1,900,100,1,BranchAndBound,0.000147644,4202,"[309,548,618,702,889]"
1,900,100,10,BranchAndBound,0.000111117,4524,"[272,491,507,556,760]"
1,900,100,2,BranchAndBound,0.000146387,4446,"[217,302,536,560,799]"
1,900,100,3,BranchAndBound,0.000124945,4819,"[296,351,491,751,820]"
1,900,100,4,BranchAndBound,0.000160215,3731,"[202,212,401,476,709]"
1,900,100,5,BranchAndBound,0.000115657,3895,"[44,710,854,894]"
1,900,100,6,BranchAndBound,0.00012732,8458,"[79,114,266,295,362,371,453,605,897]"
1,900,100,7,BranchAndBound,0.000119707,6538,"[292,385,418,498,603,732,848]"
1,900,100,8,BranchAndBound,8.9606e-05,3952,"[71,269,365,762]"
1,900,100,9,BranchAndBound,0.000143733,6367,"[142,460,491,590,667,689,880]"
